高灵敏、宽量程纤维素压力传感器制备及在人体活动监测中的应用的研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,2
微量掺钌金属-有机框架材料基纳米花的制备及其析氧性能的研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
多重价键构建纤维素纳米晶基可自愈导电仿生皮肤传感材料及弱触感信号捕获与传感机制研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
功能性户外用包的设计与开发,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
Recycle地毯研发,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,3
污水过滤用聚丙烯微纳膜材料开发与产业化,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,2
高灵敏、宽量程纤维素压力传感器制备及在人体活动监测中的应用的研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,2
微量掺钌金属-有机框架材料基纳米花的制备及其析氧性能的研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
多重价键构建纤维素纳米晶基可自愈导电仿生皮肤传感材料及弱触感信号捕获与传感机制研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
功能性户外用包的设计与开发,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
高强可折叠功能高分子静电纺纳米纤维膜的关键制备技术及应用研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
丝织文物图案残损盲区智能修复,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
融合“漫画+游戏+服装”新三维一体POPO!服饰品牌,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,3
ADMIRE银发服饰共享平台——杭州爱得买服饰有限公司,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
面向智能制版的女体局部特征解析方法研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
游戏与服装的化学反应 “GAMER-404”品牌企划,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,3
Log and You废料新生创意平台,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
基于用户画像的男衬衫个性化推荐,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
《梓人遗制》中“罗机子”传统纱罗技艺复原与时尚纱罗设计研究,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,1
非遗视角下的“十里红妆”文化衍生品的创新开发与应用,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
融入中华文化的校服创新设计研究,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
Eu3+掺杂TiO2红色光夜光纤维能量传递机理研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,1
基于毒性压力指数的印染工业环境负荷影响评价、危害识别及政策优化研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
基于STM32和多传感器融合的老人健康监护系统,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
四旋翼飞行器室内自主飞行技术研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
智慧农业三维空间检测系统,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,3
基于3D-CNN的动态手势在线捕捉与识别系统设计,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
基于TOF相机的公交车流量监测系统的研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,3
昆虫振动信号的检测系统的研究与设计,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
基于Kubernetes的人工智能实验平台,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
浙理等你-校园图书公益平台的研究与应用,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
智慧消防物联与云平台系统,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,3
基于深度学习的智能家居食品识别及营养膳食 智能推荐系统,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
智慧安全用电云平台系统,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,3
手持式灵活性模块化手术器械系统设计,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
西兰花切块-去芯装置的研发,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
自动换丝三角洲3D打印机的研发,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,3
面向铝合金结构件加工的2UPR-2RPU冗余并联机构,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,3
串联式双臂智能洗头机,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
基于神经网络的自适应人体工程枕头设计,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
健体解乏多功能孝心椅研制,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
基于表面粗糙度的磨削参数智能设计系统的设计,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
会爬楼的助力购物车,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
基于互联网+的全自动个性化图形绘制系统,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
大葱自动喂苗装置的研制,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
基于气动柔性关节的串联式机械手指,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,3
基于ZigBee的室内空气监测机器人,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
大直径直焊缝管形位误差检测装置研制,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
水体重金属检测,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
彩叶桂种质资源的耐热性研究,创新训练项目,浙江理工大学,农学,农学,2019/5/22,0,5
基于城市繁荣计划的TOD轨交商业地块步行空间网络系统研究——以杭州市为例,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
高速公路路基工程中竖向循环荷载下桩周土体的累积变形的研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
城市化快速发展阶段下的保障性住房,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
校园暴力预防的逻辑径路——基于CPTED理论的中小学校园环境模式与设计研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
绣球切花采后保鲜技术与花色调控研究,创新训练项目,浙江理工大学,农学,农学,2019/5/22,0,5
废弃橡胶及再生砖混细骨料在人行道路面层的应用研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
耐复合盐侵蚀磷酸镁水泥基复合材料研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,3
探究粘土掺量对UHTCC抗拉抗压强度影响的变化规律,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
硅胶/海藻酸钠复合干燥剂的制备,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
基于渗透压的电力储能,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
携带Smad4基因的双靶向溶瘤腺病毒构建及抗结肠癌细胞生长的研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
放线菌XJks-06靛蓝色色素的结构鉴定及其在染整上的应用研究,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,4
间充质细胞中敲除Nf2对骨形成机制的影响,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,5
microRNA在ARDS中的作用和调控机制,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,5
硅胶/海藻酸钠复合干燥剂的制备,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
基于渗透压的电力储能,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
携带Smad4基因的双靶向溶瘤腺病毒构建及抗结肠癌细胞生长的研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
放线菌XJks-06靛蓝色色素的结构鉴定及其在染整上的应用研究,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,4
间充质细胞中敲除Nf2对骨形成机制的影响,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,5
microRNA在ARDS中的作用和调控机制,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,5
新型复合生物抗菌止血膜,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,2
利用固定化乙酰胆碱酯酶对其抑制剂的筛选研究,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,3
甜菊苷的定向微生物转化及产物甜茶苷的分离纯化研究,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,5
蛹虫草及其提取物在炎症治疗中的开发与应用研究,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,3
基于组学数据的Kordiimonas属细菌分离培养及其石油降解能力研究,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,4
广谱生防菌XJ-16在设施养鱼中应用对鱼免疫和生长特征的影响,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
聚磷菌固定化处理生活氮磷废水,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,4
DNA甲基化调控丹参次生代谢研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
山茶籽中黄曲霉及其毒素的生物防控,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,4
高效免疫刺激活性的非甲基化CG岛核苷酸饲料添加剂的开发,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,2
植物病毒纳米颗粒高效抑制肿瘤研究,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,4
富勒烯在食用油抗氧化酸败中的应用研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
草茎点霉Phoma herbarum D603 促进丹参酮合成的 候选效应子识别与功能验证,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,3
Polaribacter属适应藻类环境的进化机制研究,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,4
汽车智管家,创新训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,5
开学,创新训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,1
跨境电商零售与渠道运营体系构建,创新训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,5
绿色金融改革创新政策实施成效及其优化策略研究——以湖州和衢州试点地区为例,创新训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,4
上市公司债券欺诈发行的可能性分析及预防措施,创新训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,5
ShadowZ演示,创新训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,5
“爱保贝”iBaby,创新训练项目,浙江理工大学,管理学,管理学,2019/5/22,0,3
“衍”——观物之微，造物之异,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,4
亚运会视角下的杭州城市礼品设计与开发,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,3
智能文创产品设计—基于体感交互的陶瓷产品定制设计系统,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,4
历史古镇民宿设计的重构路径,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
智能家居产品设计——基于体感交互的智能产品研发设计系统 智能家居产品设计——基于体感交互的智能产品研发设计系统 智能家居产品设计——基于体感交互的智能产品研发设计系统,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
乡村振兴背景下的竹制品的研究与设计--以浙江省百丈镇为例,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,2
多账号注册整合链接及实名制服务平台建设研究,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,4
新生代农民工就业问题研究,创新训练项目,浙江理工大学,法学,法学,2019/5/22,0,5
新型城镇化进程中集体经济股份制改造新模式的研究 ——以杭州市滨江区为例,创新训练项目,浙江理工大学,管理学,管理学,2019/5/22,0,4
高校“跑改”背景下加快高校学生组织,创新训练项目,浙江理工大学,管理学,管理学,2019/5/22,0,5
译栈线上翻译平台,创新训练项目,浙江理工大学,哲学,哲学,2019/5/22,0,5
XY文化创意有限公司,创新训练项目,浙江理工大学,文学,文学,2019/5/22,0,5
光热响应柔性可穿戴纤维传感器制备及其性能研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,3
悦健康——医疗知识图谱,创新训练项目,浙江理工大学,管理学,管理学,2019/5/22,0,4
环境规制对就业的影响研究,创新训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,5
乡村振兴背景下新生代农民工返乡创业研究——基于社会网络视角,创新训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,4
智能化分立式自动洗发机的研发,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
电动升降桌 控制器设计与“遇阻回退”算法研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
毛巾自动清洗拧干机,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
ChREBP基因促进奶牛乳腺脂肪酸合成的研究,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,2
日光自动跟踪装置研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
过渡金属磷化物/石墨烯三维多孔气凝胶复合材料的构筑与柔性储能器件研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
编程屋,创新训练项目,浙江理工大学,管理学,管理学,2019/5/22,0,4
抗癌植物白英组织培养及有效成分生物碱含量测定,创新训练项目,浙江理工大学,理学,理学,2019/5/22,0,3
大学生创业意愿到创业行为的转化机制研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
NiCoS/碳纳米纤维的制备及其电催化分解水性能的研究,创新训练项目,浙江理工大学,工学,工学,2019/5/22,0,4
轻量户外产品—可穿式帐篷的开发研究,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,3
非遗数字化——萧山花边活化设计,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
中华老字号品牌与产业集聚模式,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
可穿戴电子用石墨烯基导电织物的设计,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
拼接解构服饰中连接辅料的多样化应用及设计研发,创新训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,3
防压纹多功能“护益”枕开发及品牌运营,创业训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
EcoT 纺织品创意体验空间,创业训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
布织道——遇见一块面料，走进一段历史,创业训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
高性价比的月制搭配个性定制服务——“衣搭”,创业训练项目,浙江理工大学,管理学,管理学,2019/5/22,0,5
跟随“BIFACE ZHANG”走进艺术馆—-艺术化服装品牌建立,创业训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
基于互联网模式下的服饰再生开发利用,创业训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
竞赛宝——大学生竞赛服务平台,创业训练项目,浙江理工大学,管理学,管理学,2019/5/22,0,4
浙江农邦农业科技发展有限公司,创业训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
AR室内导航系统,创业训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
“聚校园”,创业训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
钢混榫卯结构在新农村装配式建筑中的信息化设计与应用,创业训练项目,浙江理工大学,管理学,管理学,2019/5/22,0,5
互联网+家庭阳台园艺,创业训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
趣食趣客,创业训练项目,浙江理工大学,医学,医学,2019/5/22,0,4
阳光早起100天早起项目,创业训练项目,浙江理工大学,工学,工学,2019/5/22,0,1
共享厨房,创业训练项目,浙江理工大学,管理学,管理学,2019/5/22,0,3
互联网家装一站式枢纽平台,创业训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,3
“讲旧”二手衣物翻新转卖平台,创业训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,5
梦马年画,创业训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,5
公共互动空间插画,创业训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,3
“大二”二手奢侈品反向拍卖交易平台,创业训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,3
AR说明书——产品说明书的最佳解决方案,创业训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
地之轨迹——地铁文化品牌打造,创业训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,3
E考研APP,创业训练项目,浙江理工大学,文学,文学,2019/5/22,0,4
Myfield（麦地）——户外服务创新平台,创业训练项目,浙江理工大学,文学,文学,2019/5/22,0,5
中华店小二——老字号焕新服务平台,创业训练项目,浙江理工大学,文学,文学,2019/5/22,0,5
鲜优冷链物流大数据管理平台建设方案,创业训练项目,浙江理工大学,经济学,经济学,2019/5/22,0,5
晟聚滤膜,创业训练项目,浙江理工大学,工学,工学,2019/5/22,0,5
小智成长基地,创业训练项目,浙江理工大学,教育学,教育学,2019/5/22,0,4
杭州数字匠教育科技有限公司,创业训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,4
服装云制造平台设计及运营,创业训练项目,浙江理工大学,艺术学,艺术学,2019/5/22,0,5
缺陷调控In2O3基半导体d0铁磁性的正电子湮没研究,创新训练项目,湖北科技学院,工学,工学,2019/5/22,20000,5
利用“互联网+” 扩大同伴快检服务,创新训练项目,湖北科技学院,医学,医学,2019/5/22,20000,10
省级科普教育基地——生命科学标本陈列馆 在社区老年健康教育中的应用,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,5
天然维生素C的提取、功效及新型制剂研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,3
老年人自我感知老化与其主观幸福的研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,4
咸宁市空巢老人生活质量及其影响因素研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,5
心理资本在护士胜任力中的应用研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,6
大学生增效减负策略研究,创新训练项目,湖北科技学院,教育学,教育学,2019/5/22,5000,6
全民医保制度下构建湖北省肿瘤全程防控模式的研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,6
血清miR-379在早期胃癌及癌前病变中的表达差异以及对胃癌细胞增殖的影响,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,4
农村“两癌”妇女生命质量现状研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,4
基于特色产业的精准扶贫模式研究——以五峰土家族自治县“一茶两中”特色产业为例,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,5000,3
数字经济时代财务管理专业核心技能培养路径调查研究,创新训练项目,湖北科技学院,管理学,管理学,2019/5/22,5000,4
湖北省农产品电商品牌建设研究,创新训练项目,湖北科技学院,管理学,管理学,2019/5/22,5000,4
恩施土家族传统婚俗礼仪及其社会经济功能,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,5000,6
咸宁地方特色农产品电商应用及推广研究—以咸宁青砖茶为例,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,5000,4
乡村振兴战略下幕阜山片区生态农业研究,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,5000,5
“精准扶贫”的实践经验与路径优化 ——基于咸宁市的调研经验,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,5000,5
以器官系统为中心的卓越医生教育医学人文素质360度调查,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,3
地域文化在农副产品包装中的创新应用,创业训练项目,湖北科技学院,艺术学,艺术学,2019/5/22,5000,5
机器人抛光加工抛光轮自动补偿机制研究,创新训练项目,湖北科技学院,理学,理学,2019/5/22,20000,5
基于STM32的讲台智能锁与学生指纹签到系统研制,创新训练项目,湖北科技学院,工学,工学,2019/5/22,20000,4
圆环内亚纯函数的不动点,创新训练项目,湖北科技学院,理学,理学,2019/5/22,20000,4
创新要素流动——基于社会物理学的研究,创新训练项目,湖北科技学院,管理学,管理学,2019/5/22,20000,5
大学生视频显示终端（VDT）综合征现况及治疗,创新训练项目,湖北科技学院,医学,医学,2019/5/22,20000,5
社区人群器官捐献意愿和死亡态度的相关性研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,20000,5
乡村振兴战略下新型农业经营体系的构建路径研究——以幕阜山片区为例,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,20000,4
贫困地区教育扶贫问题研究—以湖北省崇阳县义务教育阶段为例,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,20000,2
智能阅读：开拓专业英语学习新途径,创新训练项目,湖北科技学院,文学,文学,2019/5/22,20000,2
基于技能鸿沟理论下跨境电商人才培养校企合作生态圈探究,创新训练项目,湖北科技学院,文学,文学,2019/5/22,20000,2
受国家助学金资助的大学生感恩意识现状调查及教育策略研究,创新训练项目,湖北科技学院,教育学,教育学,2019/5/22,20000,4
全民健身视域下高校体育资源社会化服务的现实困境与对策研究,创新训练项目,湖北科技学院,教育学,教育学,2019/5/22,20000,5
热敏型rGO/g-C3N4/PANI/NIPAAm复合水凝胶基光催化剂的辐射构筑及其近红外响应下的光催化性能,创新训练项目,湖北科技学院,工学,工学,2019/5/22,5000,3
阻燃抗熔滴PET纤维的合成及性能研究,创新训练项目,湖北科技学院,理学,理学,2019/5/22,5000,5
基于BODIPY的氟离子探针的合成 及应用研究,创新训练项目,湖北科技学院,理学,理学,2019/5/22,5000,6
复电介质多层中古斯-汉森位移研究,创新训练项目,湖北科技学院,理学,理学,2019/5/22,5000,3
面向脑胶质瘤循环标志物的光纤传感检测方法研究,创新训练项目,湖北科技学院,理学,理学,2019/5/22,5000,4
人工智能综合训练系统,创新训练项目,湖北科技学院,工学,工学,2019/5/22,5000,3
基于北斗系统的红外超声检测导盲仪研制,创新训练项目,湖北科技学院,工学,工学,2019/5/22,5000,4
计算机视觉在智能辅助驾驶中的应用,创新训练项目,湖北科技学院,工学,工学,2019/5/22,5000,4
宫颈癌筛查的巴氏染色工艺改进,创新训练项目,湖北科技学院,工学,工学,2019/5/22,5000,5
“互联网+教育”背景下高校师范生信息技术素养现状调查与提升策略研究,创新训练项目,湖北科技学院,教育学,教育学,2019/5/22,5000,6
咸宁市经济高发展测度与路径研究,创新训练项目,湖北科技学院,理学,理学,2019/5/22,5000,2
地理环境影响下鄂南文化空间发展规律及其数字表达研究,创新训练项目,湖北科技学院,法学,法学,2019/5/22,5000,5
城市绿地对城市热岛效应季节变化的影响及多情景模拟研究 ——以咸宁市为例,创新训练项目,湖北科技学院,理学,理学,2019/5/22,5000,4
基于GIS的神农架生态旅游可持续发展研究,创新训练项目,湖北科技学院,理学,理学,2019/5/22,5000,4
人HK2和G6PD的基因工程生产及体外抑制剂筛选模型的建立,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,3
姜黄素对食管鳞癌干细胞的抑制及机制研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,3
氧化应激和内质网应激通路对PAEs诱导的机体损伤的介导作用,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,5
HSV1病毒和HSV2病毒溶瘤效果的比较研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,3
蝙蝠葛碱对神经胶质瘤生长和侵袭的影响及机制研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,5
二维码技术在生命科学标本馆数字化建设中的创新应用,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,5
省级科普教育基地——生命科学标本陈列馆 在社区老年健康教育中的应用,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,5
天然维生素C的提取、功效及新型制剂研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,3
老年人自我感知老化与其主观幸福的研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,4
咸宁市空巢老人生活质量及其影响因素研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,5
心理资本在护士胜任力中的应用研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,6
大学生增效减负策略研究,创新训练项目,湖北科技学院,教育学,教育学,2019/5/22,5000,6
全民医保制度下构建湖北省肿瘤全程防控模式的研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,6
血清miR-379在早期胃癌及癌前病变中的表达差异以及对胃癌细胞增殖的影响,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,4
农村“两癌”妇女生命质量现状研究,创新训练项目,湖北科技学院,医学,医学,2019/5/22,5000,4
基于特色产业的精准扶贫模式研究——以五峰土家族自治县“一茶两中”特色产业为例,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,5000,3
数字经济时代财务管理专业核心技能培养路径调查研究,创新训练项目,湖北科技学院,管理学,管理学,2019/5/22,5000,4
湖北省农产品电商品牌建设研究,创新训练项目,湖北科技学院,管理学,管理学,2019/5/22,5000,4
恩施土家族传统婚俗礼仪及其社会经济功能,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,5000,6
咸宁地方特色农产品电商应用及推广研究—以咸宁青砖茶为例,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,5000,4
乡村振兴战略下幕阜山片区生态农业研究,创新训练项目,湖北科技学院,经济学,经济学,2019/5/22,5000,5
英美影视性别歧视探究,创新训练项目,湖北科技学院,文学,文学,2019/5/22,5000,2
产出导向法在高级商务英语课程中的应用研究,创新训练项目,湖北科技学院,文学,文学,2019/5/22,5000,2
“一带一路”背景下赤壁市茶业术语的英译研究,创新训练项目,湖北科技学院,文学,文学,2019/5/22,5000,1
鄂南民间歌谣英译,创新训练项目,湖北科技学院,文学,文学,2019/5/22,5000,3
跨境电商速卖通平台营销策略,创新训练项目,湖北科技学院,文学,文学,2019/5/22,5000,3
目的论指导下的食品包装翻译,创新训练项目,湖北科技学院,文学,文学,2019/5/22,5000,1
大学生人格特点对网络交往的影响：孤独感中介作用,创新训练项目,湖北科技学院,理学,理学,2019/5/22,5000,4
学生体质测试创新自测服务站,创新训练项目,湖北科技学院,教育学,教育学,2019/5/22,5000,5
鄂南乡村节庆体育商业模式研究,创新训练项目,湖北科技学院,教育学,教育学,2019/5/22,5000,5
鄂南乡土美术资源调查与推广研究,创新训练项目,湖北科技学院,艺术学,艺术学,2019/5/22,5000,5
军民融合背景下地方高校大学生提升当地驻军的音乐文化素养实践路径探究,创新训练项目,湖北科技学院,艺术学,艺术学,2019/5/22,5000,4
“DS”二手交易小程序,创业训练项目,湖北科技学院,管理学,管理学,2019/5/22,5000,3
服装动态虚拟仿真发布秀创新实践,创新训练项目,温州大学,艺术学,艺术学,2019/5/22,10000,4
算法分发与“泛娱乐化”现象的关系研究——以今日头条为例,创新训练项目,浙江外国语学院,文学,文学,2019/5/22,13000,5
浙江非遗传统技艺走进德国,创新训练项目,浙江外国语学院,文学,文学,2019/5/22,13000,4
博物馆的数字资源开放式交互的融合展示现状和改进研究,创新训练项目,浙江外国语学院,管理学,管理学,2019/5/22,13000,5
助力良渚申遗与浙江文化走向世界，良渚博物馆文创产品于新媒体时代的发展——以故宫文创为样本,创新训练项目,浙江外国语学院,文学,文学,2019/5/22,13000,4
城市国际化背景下助力杭州国际旅游城市形象提升的多语种旅游传播交流平台建设,创新训练项目,浙江外国语学院,文学,文学,2019/5/22,13000,5
绘换无穷,创业训练项目,浙江外国语学院,管理学,管理学,2019/5/22,16000,5
G20峰会举办城市国际影响力的定量研究,创新训练项目,浙江外国语学院,理学,理学,2019/5/22,13000,5
基于“互联网＋文化”的移动解说平台研发,创新训练项目,浙江外国语学院,文学,文学,2019/5/22,13000,4
中国传统体育项目对外宣传及多语种翻译研究——以太极拳为例,创新训练项目,浙江外国语学院,文学,文学,2019/5/22,13000,5
La Pinyata-速卖通电商平台运营计划,创业训练项目,浙江外国语学院,管理学,管理学,2019/5/22,16000,2
Niche+,创业训练项目,浙江外国语学院,管理学,管理学,2019/5/22,16000,4
跬步摄影空间助手,创业训练项目,浙江外国语学院,工学,工学,2019/5/22,16000,2
G20峰会举办城市国际影响力的定量研究,创新训练项目,浙江外国语学院,理学,理学,2019/5/22,13000,5
基于“互联网＋文化”的移动解说平台研发,创新训练项目,浙江外国语学院,文学,文学,2019/5/22,13000,4
